economy,year,fdi_inflows,rd_spending,patent_apps,internet_users,gdp_growth,gdp_per_capita,tertiary_enrollment,gini,services_emp,unemployment,high_tech_exp,arm_trapped,income_level,ai_readiness
EGY,2009,3.54835118019574,0.43312,490.0,20.0,4.67359979952391,3135.09661303014,29.2693099975586,,45.8952676392402,9.087,0.854871974432344,0.0,middle,10.34697914777725
EGY,2010,2.91601657550141,0.43345,605.0,21.6,5.1472348575531,3233.84521246786,30.0727383660214,30.2,45.9092333154061,8.757,0.953019870787645,0.0,middle,10.85600628606175
EGY,2011,-0.204542848807527,0.53154,618.0,25.6,1.7645719489982,3222.37650111856,25.5901820932158,,46.7731615010139,11.849,0.991983726834134,0.0,middle,11.666446541164536
EGY,2012,1.00234071774049,0.50899,683.0,26.4,2.22619979863525,3220.99194203067,26.2271566255146,28.3,47.6695219240856,12.597,0.616321015158555,0.0,middle,11.833331154326215
EGY,2013,1.45343420769727,0.63895,641.0,29.4,2.18546605362143,3216.3783902629,28.3479816954113,,47.5121924238853,13.154,0.534837648013577,0.0,middle,13.32967303552743
EGY,2014,1.50925042253521,0.63649,752.0,33.8946039115275,2.91591187985748,3235.66246235257,29.1134325604942,,47.6205829666049,13.105,1.25266602348327,0.0,middle,14.593617499704896
EGY,2015,2.10258128401326,0.71858,718.0,37.8193834276939,4.37201907790141,3306.98159414141,32.8848991394043,31.8,48.7060699058172,13.052,0.795057681508592,0.0,middle,16.319762575462153
EGY,2016,2.43856278142762,0.70848,920.0,41.2480670885772,4.34664345555447,3381.22246306207,31.8731307983398,,48.9235326517436,12.45,0.504375385317036,0.0,middle,16.990786275835553
EGY,2017,2.98301550917695,0.64486,1025.0,44.9502042452857,4.18122099994778,3452.90961245539,33.1018892935221,31.5,48.3810136267644,11.767,0.565232575837901,0.0,middle,17.83590466619953
EGY,2018,3.10040077579187,0.68839,997.0,46.92433676792,5.3311086189448,3568.63966286161,36.1230010986328,,51.4594343772588,9.855,0.862813543464706,0.0,middle,18.892632845068952
EGY,2019,2.82732944960686,0.79617,1027.0,57.2828663990195,5.55209307156956,3701.2446345188,33.622825887244,31.9,50.2364117679771,7.851,2.34526584104617,0.0,middle,21.68510227373884
EGY,2020,1.52462948997172,0.91564,978.0,71.91420096,3.55016483786838,3770.86947867421,38.773998260498,,51.1244278869218,7.974,2.55490106145901,0.0,middle,26.450567602171674
EGY,2021,1.20617861055665,0.91175,881.0,72.05599976,3.29064601202211,3837.31992324447,35.1185317783157,28.5,52.3557441315673,7.441,3.17081927055814,0.0,middle,26.060690357581326
EGY,2022,2.39118080969079,1.01968,,72.19806556,6.58784560886967,4029.78295457978,36.462230682373,,52.4233638964086,6.546,3.40204987508041,0.0,middle,26.686248965927653
EGY,2023,2.48546398363597,1.03356,,74.01190186,3.76028052279247,4111.3118478995,37.9005584716797,,52.5125919126401,6.753,3.16286878393567,0.0,middle,27.353610432755136
EGY,2024,11.9719350883142,1.01757,,74.64839935,2.3991692678251,4137.60929232898,37.5781274463676,,52.8105546213588,6.817,3.81290087814207,0.0,middle,27.46122083415661
EGY,2025,,,,,,,38.0398346509947,,53.1180498028743,6.781,,0.0,,19.01991732549735
EMU,2000,8.54813278197615,1.80212823534158,,,3.90141358203564,30853.1385054093,54.636791229248,,64.8525361325008,9.47321124385057,,,high,27.17515957237385
EMU,2001,4.86360815612972,1.79135196665046,,,2.18509855153397,31423.952566199,56.2347106933594,,65.2463878880795,8.41956121583543,,,high,27.493817423218303
EMU,2002,3.51023522489887,1.83115728568315,,,0.946766858097888,31566.1273129298,57.7058181762695,,65.7710357049256,8.68085523881314,,,high,28.160134186691
EMU,2003,3.03865690376221,1.79833787914864,,,0.75319113715031,31628.9508530599,59.5358581542969,,66.4811899081955,9.0218414865169,,,high,28.371498632189024
EMU,2004,2.65677846533113,1.77598190183643,,,2.31187462582069,32179.5603833867,61.2149200439453,,67.0497959021988,9.2907687105215,,,high,28.623594274759547
EMU,2005,5.99394085069751,1.76990402913016,,,1.77166717086934,32577.2810721025,62.4031982421875,,67.6114717287382,9.15007509419852,,,high,28.875079779023075
EMU,2006,7.29769435403667,1.78940329300053,,,3.32457136193729,33499.6140523812,63.1356391906738,,67.8278362518708,8.42956606287314,,,high,29.204434495172425
EMU,2007,9.90873470570095,1.79506407452705,,,3.01116848351764,34325.8913160023,63.1724586486816,,68.1499387910119,7.53715996964668,15.747073148201,,high,21.07877079556895
EMU,2008,4.61493334430977,1.87799427564344,,,0.410531246374063,34294.4150107331,63.1868896484375,,69.3857582432492,7.54425138527358,15.4357725417075,,high,21.464696907127532
EMU,2009,4.18810406843601,1.97058697329246,,,-4.48276627207102,32645.5191413239,63.742259979248,,70.482898605004,9.63334626391305,16.9560909410999,,high,22.17225395711362
EMU,2010,3.73782812023818,1.97691272609392,,,2.11823129195227,33252.3689886555,65.1743316650391,,71.0427522893639,10.1740194070287,16.8069231648307,,high,22.42764455779252
EMU,2011,6.11965166563141,2.01997532514672,,,1.7775447306567,33906.6275617053,66.5702667236328,,71.7941722584276,10.2604549448738,16.0981680375406,,high,22.80473788342646
EMU,2012,4.39526802108758,2.07712321864699,,,-0.920856755560266,33522.1754688076,67.2605895996094,,72.0628035274387,11.4157094775581,16.7393083454158,,high,23.269645194378096
EMU,2013,4.49580040071011,2.09501915604584,,,-0.166724880410968,33413.4989986022,67.9843521118164,,72.6415723899417,11.9997144514046,16.8278317799893,,high,23.48860431019753
EMU,2014,3.07794977468705,2.12533042616685,,,1.45587546223307,33841.6103940756,69.9664688110352,,72.9503616076238,11.6246613617345,17.0021480394999,,high,23.987945069956776
EMU,2015,6.92893001884494,2.11484334674127,,,2.14365367393994,34471.1747135027,71.4340972900391,,73.1093705073505,10.881412988039,17.7833672045176,,high,24.258236335831295
EMU,2016,4.94706770697531,2.1194961853925,,,1.80158112775391,34995.0723160118,72.2064819335938,,73.380776217786,10.0320372944587,18.227446745585,,high,24.454639257119965
EMU,2017,4.23731660372875,2.15903296419348,,,2.62262590499378,35842.3298274979,73.6193008422852,,73.4181848590993,9.06848085645283,16.6178287109868,,high,24.72683116578028
EMU,2018,1.10437244687825,2.19232231877151,,,1.77991130879937,36369.0726205231,74.7783737182617,,73.5729375578176,8.145745207482,16.1533648839642,,high,25.040010368630917
EMU,2019,3.18379965861279,2.23509272346027,,,1.62263181033828,36891.7993038494,76.0138626098633,,73.6546939757842,7.50763908569826,16.8498523780439,,high,25.529425956749623
EMU,2020,-0.327020235440987,2.30825652126088,,,-6.05674425052126,34608.4614772745,76.9254837036133,,73.7344271910015,7.83444210222942,16.4076487342385,,high,26.002961430330462
EMU,2021,3.42873679722955,2.26733627748774,,,6.43713755486188,36812.8039945725,79.9525680541992,,73.7463597420455,7.74091996942336,16.9390514545693,,high,26.35601454192883
EMU,2022,0.635945989109081,2.2603896519204,,,3.6592192433758,38051.0445374525,81.6640472412109,,74.0038423000259,6.77735729230381,19.8555449601287,,high,26.898177295816684
EMU,2023,-1.73339416279384,2.29924641772542,,,0.473405522226571,38060.382262715,81.8938369750977,,74.3823733455121,6.56284141881272,19.9346245531644,,high,27.13866737312649
EMU,2024,1.64242940360832,,,,0.911910157337687,38254.4232216366,81.8938369750977,,74.5611619211348,6.38633268588582,21.3516584494964,,high,23.676208011198884
EMU,2025,,,,,,,,,74.8970738085859,6.33138964349225,,,,0.0
ERI,2000,3.94553531730238,,,0.136711941104496,-3.14198590251638,845.132430060544,2.00988006591797,,32.6086608722734,5.656,,,low,0.5708259870317405
ERI,2001,1.61245168864149,,,0.157815289303043,8.75543552816325,893.268735439193,2.69304990768433,,33.3764228592348,5.74,,,low,0.752170121572604
ERI,2002,3.12155398906868,,,0.227090137626716,3.0054291917378,889.009113592982,2.54442000389099,,33.6702358350594,5.794,,,low,0.7496500697861055
ERI,2003,2.87271930691421,,,,-2.65551592487554,830.379672282601,,,32.5231081375119,5.79,,,low,0.0
ERI,2004,2.17335313535463,,,,1.45173556595506,808.591420184592,1.97107994556427,,32.1564654948697,5.704,,,low,0.985539972782135
ERI,2005,0.130327551691687,,,,2.57444955124846,809.794793468889,,,31.3905437575211,5.721,,,low,0.0
ERI,2006,1.26949256396085,,,,-0.969217110711355,789.402432018085,,,30.9640815791832,5.707,,,low,0.0
ERI,2007,0.546785999949131,,,0.409999996,1.42682221120323,789.072701743247,,,30.9950782395484,5.719,,,low,0.409999996
ERI,2008,2.82570036794966,,,0.469999999,-9.78303001782456,693.398874212494,,,29.4724875807263,5.683,,,low,0.469999999
ERI,2009,4.9011804838025,,,0.540000021,3.8765015275421,702.430936480778,3.67761993408203,,30.0356989838531,5.757,,,low,1.1894049940205074
ERI,2010,5.72501513985957,,,0.610000014,2.19419034888082,703.877374381654,4.35516023635864,,29.6239158388382,5.854,,,low,1.39379006608966
ERI,2011,1.8886183675912,,,0.699999988,8.67980010138049,751.374899794668,,,30.8402926099545,5.801,,,low,0.699999988
ERI,2012,,,,0.800000012,,,,,31.1252464478823,5.692,,,,0.800000012
ERI,2013,,,,0.899999976,,,,,29.3509575790246,5.624,,,,0.899999976
ERI,2014,,,,0.99000001,,,4.12871980667114,,32.033265305361,5.637,,,,1.527179956667785
ERI,2015,,,,1.083699942,,,3.51574993133545,,29.7974304030232,5.751,,,,1.4207874538338625
ERI,2016,,,,1.177099943,,,3.20262002944946,,30.9015074557143,5.772,,,,1.3892049788623648
ERI,2017,,,,2.496099949,,,,,29.2729192798371,5.804,,,,2.496099949
ERI,2018,,,,5.293000221,,,,,31.0590099021339,5.756,,,,5.293000221
ERI,2019,,,,11.22379971,,,,,31.5372719976368,5.812,,,,11.22379971
ERI,2020,,,,14.34939957,,,,,30.4375988371725,6.375,,,,14.34939957
ERI,2021,,,,,,,,,30.0942257010833,6.489,,,,0.0
ERI,2022,,,,,,,,,30.6262003314242,6.033,,,,0.0
ERI,2023,,,,,,,,,31.0392414205008,5.909,,,,0.0
ERI,2024,,,,,,,,,31.3427491891281,5.947,,,,0.0
ERI,2025,,,,,,,,,31.7822898701048,5.978,,,,0.0
ESP,2000,6.808785945464,0.88315,2710.0,13.6249608089899,5.20064125553942,24106.8818529374,,34.1,62.4838984291193,13.785,,,high,13.436105404494949
ESP,2001,4.62197940241983,0.88838,2528.0,18.1487226902932,3.91908880808811,24878.3784543991,61.0042190551758,,61.9855620176141,10.348,,,high,20.658844072627033
ESP,2002,5.54556177892168,0.95947,2763.0,20.39,2.75545611564098,25205.3154769045,63.7400817871094,,62.9570766193983,11.146,,,high,22.2173636311849
ESP,2003,3.41488423629312,1.0232,2813.0,39.93,2.9392895953076,25481.1653690112,65.5322113037109,31.8,63.5809735399694,11.283,,,high,29.348035217285148
ESP,2004,2.39691740423512,1.04013,2871.0,44.01,3.1145314799161,25825.3106463315,67.4735717773438,33.3,64.3088143825192,11.09,,,high,31.116245296223966
ESP,2005,2.44941913037175,1.09866,3040.0,47.88,3.5512255846125,26294.447384391,68.1358337402344,32.4,65.1301841353961,9.146,,,high,32.80927229003907
ESP,2006,2.80982337619077,1.17567,3111.0,50.37,4.04343515605099,26899.0921497113,68.9646224975586,33.5,65.8514009199363,8.452,,,high,34.162453749593105
ESP,2007,4.7599135539395,1.23823,3267.0,55.11,3.53350013165972,27338.79541774,69.2297668457031,34.1,66.5261873994802,8.232,5.61297104870674,,high,27.495556184365892
ESP,2008,4.36076294618522,1.32156,3632.0,59.6,0.767165748290694,27112.526293889,69.4019393920898,34.2,68.4673753987186,11.254,5.58488089846028,,high,28.949958491395748
ESP,2009,0.505306851587762,1.35898,3596.0,62.4,-3.76813306940053,25860.8142592652,71.4311676025391,34.9,71.469398607505,17.857,6.47324056082312,,high,30.11056399237912
ESP,2010,2.51885825626411,1.35436,3566.0,65.8,0.0941223116369514,25766.2515825743,76.3829116821289,35.2,72.7066952742291,19.86,6.5581983123657,,high,31.56857883369354
ESP,2011,1.73938048405349,1.32726,3430.0,67.0899993926581,-0.639920636520344,25510.5579678829,80.7240905761719,35.7,74.7253735748109,21.39,6.58626399247907,,high,32.33420596962194
ESP,2012,1.44631700014204,1.29268,3266.0,69.8099999420024,-2.86511368637748,24763.568274484,82.89208984375,35.4,75.1187528613923,24.789,7.25080663420199,,high,33.2053717135345
ESP,2013,3.4608559063245,1.26864,3026.0,71.635,-1.42732224757626,24498.5559507945,85.1826324462891,36.2,75.5474729131241,26.094,6.97005295956388,,high,33.836733027753425
ESP,2014,2.31642230011085,1.23401,2953.0,76.1867089778712,1.52048593647231,24947.8512505913,87.9358520507812,36.1,76.5418960109216,24.441,6.91215361464722,,high,35.184607771913996
ESP,2015,1.97131692755332,1.21165,2799.0,78.6896318703515,4.06086672473866,25982.4416197775,88.5305328369141,36.2,75.7060906775321,22.057,6.88833506484239,,high,35.799037202065314
ESP,2016,3.61722479660389,1.1808,2745.0,80.5613329432179,2.91515598595787,26719.2442268615,89.810791015625,35.8,76.1281299996035,19.635,7.80248141094868,,high,36.37986821857875
ESP,2017,2.54039212306223,1.20198,2167.0,84.6022457016524,2.89604207865007,27426.281015093,92.070182800293,34.7,75.6517057697514,17.224,6.99949013494316,,high,37.69172103557046
ESP,2018,4.46748509754483,1.23288,1525.0,86.107235525659,2.39541124478878,27956.7225466484,92.5194931030273,34.7,75.6601391330433,15.255,6.76693548745416,,high,38.22256568085223
ESP,2019,2.16052375036307,1.24207,1288.0,90.718665325267,1.96117850841711,28301.4393949563,91.5387725830078,34.3,75.4222925376582,14.104,6.84640091103014,,high,39.29325547251998
ESP,2020,2.92165980781023,1.39637,1431.0,93.20564892,-10.9400706350371,25077.019882928,91.59912109375,34.9,75.2867523731049,15.532,7.76842135531122,,high,40.57032146836709
ESP,2021,4.42272902452136,1.39617,1308.0,93.89752157,6.68314420473001,26705.3629138959,95.3768997192383,33.9,75.2528246563399,14.914,9.39320382214351,,high,41.336620644065555
ESP,2022,4.65609043363165,1.40684,,94.4855432,6.37031712129601,28203.1093419474,95.0271606445312,33.6,75.5247361367108,13.033,12.5837187911388,,high,41.719209789901804
ESP,2023,2.89981565316893,1.49362,,95.44564516,2.46085796805582,28558.6319817501,93.7303466796875,33.4,76.475420743869,12.179,9.56253561613111,,high,41.895969796170775
ESP,2024,2.47896679493344,,,95.7574516,3.45525405630191,29245.2192451729,93.7689666748047,,76.4350749196344,11.4,9.28447661569937,,high,48.475759307370716
ESP,2025,,,,,,,,,76.774166700687,10.376,,,,0.0
EST,2000,7.31923766598521,0.6,13.0,28.5769538105646,10.0876385800462,10006.7696280939,,35.8,58.6454565888146,13.36,,0.0,middle,18.7884769052823
EST,2001,9.48590177311271,0.69889,18.0,31.5274897673756,5.88074589534277,10662.9455020331,58.7174797058105,36.0,59.901991583497,13.134,,0.0,middle,23.78985987342695
EST,2002,4.58926418891502,0.71182,19.0,41.52,6.93300082616575,11474.6622721923,61.7471008300781,35.8,63.6027153160798,10.026,,0.0,middle,27.69028347167968
EST,2003,10.5121715393056,0.76445,18.0,45.32,7.59630181032645,12424.0441535693,64.2222671508789,37.2,63.0648969274279,11.288,,0.0,middle,29.632627858479818
EST,2004,8.94665953048459,0.84566,27.0,53.2,6.80070110758655,13348.5284463324,65.7773971557617,33.6,60.9839149099889,10.248,,0.0,middle,32.92453285929361
EST,2005,21.6702241581922,0.91687,23.0,61.45,9.52305386462066,14703.6179707772,67.9843521118164,33.4,60.732591977727,8.033,,0.0,high,36.39840868530273
EST,2006,10.3265683442585,1.11259,36.0,63.51,9.76257131206653,16234.5152041417,68.7950820922852,33.7,61.3949650208065,5.915,,0.0,high,38.19879701538087
EST,2007,13.5105132723156,1.05869,44.0,66.19,7.57091879311882,17543.4661785723,68.8220596313477,31.2,60.0956176991365,4.592,12.1257231430114,0.0,high,30.029774189644318
EST,2008,8.12253971916627,1.25182,62.0,70.58,-5.12531154308803,16688.997772178,67.8356094360352,31.9,60.831103147791,5.455,11.4380079895671,0.0,high,31.67662677872193
EST,2009,9.50544171137007,1.39673,76.0,72.5,-14.6302225427906,14274.8511086787,67.8494186401367,31.4,64.5036828593831,13.548,11.3859368486444,0.0,high,32.69786009366542
EST,2010,13.2770330129027,1.57892,84.0,74.1,2.4497502063999,14657.939813612,68.7101593017578,32.0,65.4654681052685,16.707,15.7346506591757,0.0,high,34.2148187121579
EST,2011,4.80240449251588,2.29632,62.0,76.5,7.60697458913162,15820.922342204,71.0235290527344,32.5,63.1532586625615,12.328,22.2268275715382,0.0,high,38.281153199457165
EST,2012,7.6916567949516,2.10485,20.0,78.3899259259259,3.67201872506541,16460.6843479001,72.9364700317383,32.9,64.4032814805666,10.021,20.5676117029777,0.0,high,38.15029861317209
EST,2013,4.31393930629533,1.70141,25.0,80.0043,1.75649379621869,16809.5326683781,75.4523162841797,35.1,65.4644274337664,8.631,20.6761148166196,0.0,high,37.36361064676893
EST,2014,6.58511618123403,1.40794,44.0,84.2415280294352,3.32278988182702,17413.6867560212,76.2024536132812,34.6,65.9935205356187,7.352,23.652438820507,0.0,high,37.63939662055697
EST,2015,-3.06910519292015,1.44125,30.0,88.4097035040431,1.83815262882932,17722.1557669523,74.5832824707031,32.7,64.7020052102903,6.412,22.7144676294333,0.0,high,38.53360875705616
EST,2016,3.7692325610639,1.21835,29.0,87.2402327514547,3.09301920751959,18264.9873304279,73.0334320068359,31.2,65.8840238304643,6.882,21.9072583684186,0.0,high,37.15109406634956
EST,2017,6.31892721219604,1.25152,37.0,88.1024568740199,5.63467248963991,19270.8141210511,72.1369781494141,30.4,66.2005612744949,5.807,17.9646942764807,0.0,high,37.08328855791778
EST,2018,4.08015832167199,1.38298,24.0,89.3570077747426,3.69969756161726,19914.3454922878,72.0659637451172,30.3,66.4106676304277,5.412,18.2045260067525,0.0,high,37.89901186233174
EST,2019,9.76819364646981,1.59093,31.0,90.2289281997919,3.72664943466884,20579.8756732376,72.7060317993164,30.8,67.2841878584407,4.514,16.9644248677655,0.0,high,38.88380538994494
EST,2020,12.0147752855703,1.72614,21.0,89.05828666,-2.88380751483778,19946.945696898,72.0443572998047,30.7,67.2031106385003,6.956,20.6216264338951,0.0,high,39.28976331001772
EST,2021,20.2291128645653,1.75152,25.0,90.97970174,8.25488044580031,21570.6658455268,73.1502075195312,31.8,68.2952469530391,6.178,20.6301155577085,0.0,high,40.00416004176953
EST,2022,4.52988372813183,1.76094,,91.52016546,-1.22616966587796,21023.2994937246,71.4251937866211,32.3,68.785368217751,5.571,18.0186438315616,0.0,high,39.763113875694756
EST,2023,12.540812828973,1.83878,,93.18342241,-2.74421914571231,20126.3730486957,67.6179275512695,30.7,70.0335583785408,6.378,16.581160524959,0.0,high,39.88710858578062
EST,2024,-7.97097840452121,,,92.23796204,-0.0900428648493801,20078.1397620993,65.6692276000977,,70.478745244026,7.6,18.382980141257,0.0,high,43.52915662747532
EST,2025,,,,,,,,,71.0457726757545,8.313,,0.0,,0.0
ETH,2000,1.63351478937744,,3.0,0.0152637672082567,6.07321748125295,247.505413659694,1.17114996910095,,16.7700615429704,3.499,,,low,0.30041937587936585
ETH,2001,4.24475958430851,,,0.0371623810686744,8.30130632267965,260.04231608135,1.47605001926422,,16.5556303800332,3.16,,,low,0.38759369535039223
ETH,2002,3.2480726995032,,1.0,0.0724022618698295,1.51472570667433,256.066635883709,1.68374001979828,,15.7957745439913,3.054,,,low,0.4571361358844847
ETH,2003,5.39212251252315,,3.0,0.105811658802603,-2.16135972256865,243.076666020009,2.40167999267578,,14.6242386712565,3.008,,,low,0.6533258275702465
ETH,2004,5.38041579859625,,1.0,0.155334520794722,13.5726031401471,267.923513391712,2.72982001304627,29.8,14.8535065067694,2.776,,,low,0.7601222636589284
ETH,2005,2.13780093729558,0.17917,1.0,0.219659818999505,11.8187659491625,290.833381425059,2.94167995452881,,14.5172703349324,2.497,,,low,1.45934993208797
ETH,2006,3.5682352741624,,5.0,0.310592656856176,10.8347270679373,313.013896721503,,,15.1584033557094,2.337,,,low,0.310592656856176
ETH,2007,1.12647092519686,0.17089,12.0,0.37,11.4561670019891,338.799064654308,,,15.8939561844975,2.337,,,low,1.466675
ETH,2008,0.400997134132688,,,0.449999988,10.7885216870332,364.642208155735,3.53211998939514,,16.5630090041893,2.326,6.06888439732418,,low,1.3455751006316081
ETH,2009,0.682729366934427,,,0.540000021,8.8025531990487,385.632419711374,5.09216022491455,,17.1162261495396,2.326,5.43459858958388,,low,1.5721532367774795
ETH,2010,0.963030625359937,0.24137,,0.75,12.5505383347633,421.898622378633,6.96482992172241,33.2,18.2258721670096,2.295,4.90992032279562,,low,2.331485264424973
ETH,2011,1.96735663905254,,4.0,1.100000024,11.1782962297008,455.909628648555,7.27566003799438,,19.1861755452634,2.27,2.24008113151427,,low,1.8032847941504906
ETH,2012,0.643172898229037,,,2.900000095,8.64781163513926,481.639999909808,7.62416982650757,,19.6735853568464,2.252,3.44999501016372,,low,2.5823611704343006
ETH,2013,2.82040845857162,0.60474,1.0,4.599999905,10.5822700502552,518.324662208106,,,20.5578350975924,2.251,1.85035715422211,,low,4.742069017088878
ETH,2014,3.33569111068815,,2.0,7.699999809,10.2574929627477,556.362532243867,5.9192507771213,,22.2994356388915,2.361,9.13096030297245,,low,4.466304429484128
ETH,2015,4.22926466080082,,18.0,13.8551755555556,10.3924630141307,597.912113218663,,35.0,24.1662892255839,2.442,6.19452786285451,,low,7.856766957205977
ETH,2016,6.0502150951561,,10.0,15.3669238595896,9.43348265981905,636.835680951429,,,25.9400878198106,2.556,6.82740269371127,,low,8.70757233385149
ETH,2017,5.26039764214773,0.27437,14.0,15.62440014,9.56418965754014,678.98541915757,,,27.8878646111214,2.665,5.83937193918337,,low,7.163920573918337
ETH,2018,4.03228222144798,,13.0,15.88619995,6.81614778557282,705.96881207336,,,29.4872181948738,2.811,13.6451525613537,,low,9.989872859203055
ETH,2019,2.77536541541531,,,15.98460007,8.36408573314054,744.702789753973,,,31.2993893268397,2.928,9.42339221070521,,low,9.405808866605781
ETH,2020,2.42792592797614,,6.0,16.06959915,6.05953089054807,768.705424485209,,,29.746179087899,3.998,13.1014525306681,,low,10.000017454600215
ETH,2021,3.90520609771909,,,16.6981031,5.64153069257077,790.65701959778,,31.1,30.2266956336875,3.935,8.54658883162268,,low,9.631039874743403
ETH,2022,2.9803331590978,,,17.9836998,5.32175988403378,811.177729326201,,,30.7088048338558,3.386,3.21026574936058,,low,9.473389762404087
ETH,2023,2.40146315358044,,,20.33749962,6.59424599357075,842.44660489404,,,31.4640006362268,3.375,3.75062055802087,,low,10.73134289370313
ETH,2024,2.68582028016447,,,21.94129944,7.61277447511073,883.458588619291,,,32.5755797551025,3.357,,,low,21.94129944
ETH,2025,,,,,,,,,33.4085850993779,3.323,,,,0.0
EUU,2000,8.72682831412363,1.75860211515992,,,3.93357955857741,26365.7986774651,50.9117202758789,,61.8588023735844,9.6992067646065,,,high,25.917445932669125
EUU,2001,4.96004264473372,1.81802198773193,,,2.16114364230499,26899.8795099661,53.326229095459,,62.4089813863792,9.20662418982846,,,high,26.966722181854223
EUU,2002,3.64546641411261,1.78495768827769,,,1.09769505370336,27131.1149025351,55.6869888305664,,63.1536053106977,9.5656358156472,,,high,27.308929869724274
EUU,2003,2.95041384938826,1.82091090000279,,,0.936970953534527,27284.7276136716,57.9621315002441,,63.8388145175193,9.70782702151942,,,high,28.14736462508195
EUU,2004,2.74441430492076,1.78889020457473,,,2.59990864973688,27885.7681519653,59.9736289978027,,64.4897012864882,9.86057517861666,,,high,28.41008378376115
EUU,2005,6.12792770509234,1.77525526376904,,,1.98357902362464,28334.7590973938,61.5676918029785,,65.0345539755622,9.63100586720302,,,high,28.706337429012425
EUU,2006,7.16136276791095,1.79465268206155,,,3.56754077134353,29246.6456488849,62.8105583190918,,65.3711270747709,8.68896256105534,,,high,29.162534695234577
EUU,2007,10.0042495001673,1.78898931656075,,,3.14183566763455,30060.1943726362,63.493091583252,,65.6503536731689,7.5031053820411,15.5892491122899,,high,21.08605342457474
EUU,2008,5.04423120102376,1.86582513049658,,,0.617986886948614,30144.6515730515,64.5242614746094,,66.5982112202498,7.24163431745465,15.3169598400112,,high,21.614865215585585
EUU,2009,3.94425910495531,1.95713534897045,,,-4.31208831896211,28771.7357026131,65.613899230957,,67.8257868001718,9.21120412957521,16.873225420523,,high,22.408649158730714
EUU,2010,3.2791694131213,1.9574650267788,,,2.18180099957819,29352.9442515094,66.8966522216797,,68.3918648141894,9.87327234610775,16.6872011464509,,high,22.605487285485708
EUU,2011,5.69239713934504,2.00154571508802,,,1.96060087405085,29974.1521239011,67.5122680664062,,69.0360538685617,9.92888294564936,16.0022992832333,,high,22.86000318149779
EUU,2012,3.95340946137027,2.06377099046186,,,-0.764417073932009,29700.9011811145,67.3753204345703,,69.3070427205237,10.8758482088061,16.4524126926669,,high,23.193316294004372
EUU,2013,3.98414087645227,2.08261420682816,,,-0.0330405739034347,29667.2033330658,67.5626907348633,,69.8563093946061,11.3511730368596,16.4670948014342,,high,23.32022897009477
EUU,2014,2.97186638581101,2.10271013568163,,,1.63272217207499,30117.8841825355,68.7397079467773,,70.1245084783645,10.8255885011473,16.6066279342816,,high,23.63083146296586
EUU,2015,6.2234555555749,2.10239121278974,,,2.3719530456017,30771.6568591261,69.7687225341797,,70.4092736797605,10.0165353301996,17.3691635596841,,high,23.87699284228039
EUU,2016,5.21245621887158,2.10185696987384,,,1.91998029828646,31300.1591558827,70.514030456543,,70.663613899067,9.1056944627421,17.6610263198086,,high,24.027725890773894
EUU,2017,3.97715491896726,2.13740058977726,,,2.81811045546294,32135.6624693296,71.7874526977539,,70.6898991096232,8.13208945121752,16.1441713085737,,high,24.26599552936932
EUU,2018,0.832589764153631,2.16898047935888,,,2.0464201274383,32719.1711480652,72.9149475097656,,70.8807894237711,7.24425466386935,15.7431126495651,,high,24.57170491337851
EUU,2019,3.68255848806256,2.20604558224256,,,1.87524696216212,33289.4352232776,74.0401382446289,,71.0432179650413,6.67705052747452,16.347499992868,,high,25.005000951271086
EUU,2020,1.15207859330866,2.27883499313168,,,-5.57888055659984,31435.0353450837,75.0071029663086,,71.1332945420988,7.05471356704802,16.0640999699316,,high,25.501768790369656
EUU,2021,3.91239265928579,2.23759658093082,,,6.37775013900983,33488.1142449396,77.8575668334961,,71.3457100555799,7.0265794645481,16.3762738593916,,high,25.801871429509276
EUU,2022,1.40263277767245,2.22733451480275,,,3.56155233245134,34605.1747492534,79.6330184936523,,71.6448152075055,6.16136079316676,19.1227299840999,,high,26.32111532136579
EUU,2023,-1.37876528993056,2.26283132761121,,,0.454322708045197,34631.1439044457,79.4997329711914,,72.0756511347744,6.02643653344515,19.231842256641,,high,26.487296358918723
EUU,2024,1.52951615929442,,,,1.06455789818651,34896.3710345936,79.4997329711914,,72.4890327128754,5.92300803762815,20.6166459855189,,high,22.967430140625687
EUU,2025,,,,,,,,,72.8592888602171,5.92651809121259,,,,0.0
FCS,2000,2.03235291267165,,,,5.18663757747724,1295.212123623,9.74339008331299,,33.524774077875,5.89463669839926,,0.0,middle,4.871695041656495
FCS,2001,2.08278362292243,,,,4.06179145792829,1317.2785211913,10.6055097579956,,33.7381483821835,5.80674802618769,,0.0,middle,5.3027548789978
FCS,2002,1.92652856494833,,,,3.22228814343197,1326.84891113816,11.3661603927612,,33.817854694991,5.77114189513379,,0.0,middle,5.6830801963806
FCS,2003,2.92082274598754,,,,0.229452778414995,1297.19104055081,11.9478998184204,,33.9855762670825,5.64312921777869,,0.0,middle,5.9739499092102
FCS,2004,2.07803654538709,,,,11.9437760162428,1417.38633890673,12.5274095535278,,34.4094581963165,5.48623094719852,,0.0,middle,6.2637047767639
FCS,2005,3.16979999777854,,,2.3,6.26363135259066,1470.03208126605,13.4128198623657,,34.7828703429125,5.17767975776894,,0.0,middle,4.503204965591425
